#Chr 	 Coordinate 	 Replication Timing
5	125300000	0.462012987
5	125500000	0.48474026
5	125700000	0.509992785
5	125900000	0.508369408
5	126100000	0.540548341
5	126300000	0.925
5	126500000	0.909848485
5	126700000	0.809848485
5	126900000	0.730952381
5	127100000	0.74004329
5	127300000	0.733982684
5	127500000	0.771212121
5	127700000	0.828030303
5	127900000	0.854545455
5	128100000	0.828030303
5	128300000	0.537878788
5	128500000	0.392460317
5	128700000	0.367243867
5	128900000	0.185714286
5	129100000	0.126262626
5	129300000	0.15959596
5	129500000	0.15959596
5	129700000	0.141414141
5	129900000	0.141414141
5	130100000	0.141414141
5	130300000	0.167388167
5	130500000	0.342604618
5	130700000	0.607972583
5	130900000	0.738636364
5	131100000	0.856818182
5	131300000	0.868181818
5	131500000	0.868181818
5	131700000	0.831818182
5	131900000	0.897727273
5	132100000	0.988636364
5	132300000	0.988636364
5	132500000	0.988636364
5	132700000	0.988636364
5	132900000	0.988636364
5	133100000	0.958333333
5	133300000	0.834632035
5	133500000	0.78538961
5	133700000	0.864285714
5	133900000	0.930194805
5	134100000	0.94534632
5	134300000	0.91504329
5	134500000	0.91504329
5	134700000	0.91504329
5	134900000	0.866558442
5	135100000	0.827164502
5	135300000	0.761255411
5	135500000	0.749891775
5	135700000	0.691450216
5	135900000	0.691450216
5	136100000	0.700541126
5	136300000	0.645995671
5	136500000	0.636904762
5	136700000	0.65508658
5	136900000	0.636904762
5	137100000	0.636904762
5	137300000	0.737770563
5	137500000	0.88030303
5	137700000	0.900757576
5	137900000	0.915909091
5	138100000	0.979545455
5	138300000	0.979545455
5	138500000	1
5	138700000	1
5	138900000	1
5	139100000	1
5	139300000	1
5	139500000	1
5	139700000	1
5	139900000	1
5	140100000	1
5	140300000	1
5	140500000	1
5	140700000	0.987012987
5	140900000	0.649422799
5	141100000	0.521897547
5	141300000	0.518867244
5	141500000	0.654220779
5	141700000	0.877272727
5	141900000	0.934090909
5	142100000	0.988636364
5	142300000	0.988636364
5	142500000	0.988636364
5	142700000	0.988636364
5	142900000	0.988636364
5	143100000	1
5	143300000	1
5	143500000	0.987012987
5	143700000	0.91504329
5	143900000	0.753318903
5	144100000	0.541089466
5	144300000	0.339357864
5	144500000	0.280266955
5	144700000	0.250721501
5	144900000	0.324314574
5	145100000	0.361544012
5	145300000	0.607467532
5	145500000	0.736507937
5	145700000	0.86969697
5	145900000	0.884848485
5	146100000	1
5	146300000	1
5	146500000	0.836363636
5	146700000	0.681204906
5	146900000	0.508261183
5	147100000	0.607864358
5	147300000	0.741450216
5	147500000	0.911147186
5	147700000	0.801298701
5	147900000	0.701298701
5	148100000	0.607251082
5	148300000	0.592099567
5	148500000	0.739935065
5	148700000	0.953571429
5	148900000	1
5	149100000	1
5	149300000	1
5	149500000	1
5	149700000	1
5	149900000	1
5	150100000	1
5	150300000	0.954545455
5	150500000	0.954545455
5	150700000	1
5	150900000	1
5	151100000	1
5	151300000	1
5	151500000	0.977922078
5	151700000	0.968831169
5	151900000	0.977922078
5	152100000	0.758874459
5	152300000	0.17979798
5	152500000	0.080808081
5	152700000	0.065656566
5	152900000	0.065656566
5	153100000	0.098989899
5	153300000	0.128282828
5	153500000	0.229292929
5	153700000	0.543795094
5	153900000	0.62950938
5	154100000	0.79498557
5	154300000	0.801803752
5	154500000	0.788816739
5	154700000	0.771897547
5	154900000	0.799170274
5	155100000	0.683658009
5	155300000	0.334343434
5	155500000	0
5	155700000	0
5	155900000	0
5	156100000	0
5	156300000	0
5	156500000	0
5	156700000	0.055555556
5	156900000	0.16955267
5	157100000	0.607251082
5	157300000	0.813672439
5	157500000	0.869480519
5	157700000	0.792821068
5	157900000	0.423881674
5	158100000	0.166522367
5	158300000	0.107936508
5	158500000	0.107936508
5	158700000	0.085858586
5	158900000	0.095959596
5	159100000	0.125505051
5	159300000	0.372510823
5	159500000	0.745743146
5	159700000	0.894588745
5	159900000	0.921103896
5	160100000	0.809632035
5	160300000	0.75508658
5	160500000	0.582142857
5	160700000	0.271572872
5	160900000	0.134199134
5	161100000	0.111111111
5	161300000	0.055555556
5	161500000	0.055555556
5	161700000	0.055555556
5	161900000	0.055555556
5	162100000	0.055555556
5	162300000	0.055555556
5	162500000	0.055555556
5	162700000	0.055555556
5	162900000	0.104040404
5	163100000	0.114141414
5	163300000	0.376046176
5	163500000	0.456854257
5	163700000	0.284776335
5	163900000	0.172546898
5	164100000	0.149458874
5	164300000	0.125108225
5	164500000	0.125108225
5	164700000	0.125108225
5	164900000	0.196536797
5	165100000	0.196536797
5	165300000	0.193650794
5	165500000	0.171572872
5	165700000	0.141269841
5	165900000	0.1
5	166100000	0.054545455
5	166300000	0.086724387
5	166500000	0.045454545
5	166700000	0.045454545
5	166900000	0.045454545
5	167100000	0.045454545
5	167300000	0.045454545
5	167500000	0.106926407
5	167700000	0.282647908
5	167900000	0.455122655
5	168100000	0.502453102
5	168300000	0.670238095
5	168500000	0.716702742
5	168700000	0.371284271
5	168900000	0.335569986
5	169100000	0.376731602
5	169300000	0.490836941
5	169500000	0.811760462
5	169700000	0.951515152
5	169900000	0.88459596
5	170100000	0.605339105
5	170300000	0.286832612
5	170500000	0.210822511
5	170700000	0.187734488
5	170900000	0.187734488
5	171100000	0.225108225
5	171300000	0.243290043
5	171500000	0.281926407
5	171700000	0.338203463
5	171900000	0.648773449
5	172100000	0.876010101
5	172300000	0.897474747
5	172500000	0.897474747
5	172700000	0.908838384
5	172900000	0.92020202
5	173100000	0.92020202
5	173300000	0.92020202
5	173500000	0.817929293
5	173700000	0.802777778
5	173900000	0.774494949
5	174100000	0.523809524
5	174300000	0.4497114
5	174500000	0.345815296
5	174700000	0.267027417
5	174900000	0.255772006
5	175100000	0.256782107
5	175300000	0.29491342
5	175500000	0.344264069
5	175700000	0.366341991
5	175900000	0.565692641
5	176100000	0.683116883
5	176300000	0.78538961
5	176500000	0.78538961
5	176700000	0.78538961
5	176900000	0.82958153
5	177100000	0.885137085
5	177300000	0.685894661
5	177500000	0.64549062
5	177700000	0.64549062
5	177900000	0.613311688
5	178100000	0.491233766
5	178300000	0.336435786
5	178500000	0.187590188
5	178700000	0.188600289
5	178900000	0.188600289
5	179100000	0.234054834
5	179300000	0.243145743
5	179500000	0.318253968
5	179700000	0.566089466
5	179900000	0.576190476
5	180100000	0.659632035
5	180300000	0.636904762
5	180500000	0.648268398
5	180700000	0.654329004
5	180900000	0.696753247
5	181100000	0.718217893
6	100000	0.118542569
6	300000	0.118542569
6	500000	0.136724387
6	700000	0.148088023
6	900000	0.140512266
6	1100000	0.149603175
6	1300000	0.341378066
6	1500000	0.464466089
6	1700000	0.378751804
6	1900000	0.39011544
6	2100000	0.425829726
6	2300000	0.591991342
6	2500000	0.759379509
6	2700000	0.856709957
6	2900000	0.911255411
6	3100000	0.896103896
6	3300000	0.909090909
6	3500000	0.939393939
6	3700000	0.984848485
6	3900000	0.984848485
6	4100000	0.939393939
6	4300000	0.821212121
6	4500000	0.64004329
6	4700000	0.51038961
6	4900000	0.495238095
6	5100000	0.494227994
6	5300000	0.293001443
6	5500000	0.216125541
6	5700000	0.157539683
6	5900000	0.142279942
6	6100000	0.113997114
6	6300000	0.113997114
6	6500000	0.204906205
6	6700000	0.310930736
6	6900000	0.323917749
6	7100000	0.400901876
6	7300000	0.498124098
6	7500000	0.563528139
6	7700000	0.552164502
6	7900000	0.586255411
6	8100000	0.512518038
6	8300000	0.331746032
6	8500000	0.295670996
6	8700000	0.283549784
6	8900000	0.291774892
6	9100000	0.291774892
6	9300000	0.300865801
6	9500000	0.404761905
6	9700000	0.300865801
6	9900000	0.316017316
6	10100000	0.393759019
6	10300000	0.592821068
6	10500000	0.819444444
6	10700000	0.886363636
6	10900000	0.883333333
6	11100000	0.928787879
6	11300000	0.957070707
6	11500000	0.98989899
6	11700000	0.98989899
6	11900000	0.935353535
6	12100000	0.935353535
6	12300000	0.92020202
6	12500000	0.911111111
6	12700000	0.837373737
6	12900000	0.639285714
6	13100000	0.690151515
6	13300000	0.902525253
6	13500000	0.978535354
6	13700000	0.978535354
6	13900000	0.944444444
6	14100000	0.929292929
6	14300000	0.797979798
6	14500000	0.777525253
6	14700000	0.732070707
6	14900000	0.612373737
6	15100000	0.541702742
6	15300000	0.428210678
6	15500000	0.26475469
6	15700000	0.229256854
6	15900000	0.272546898
6	16100000	0.289430014
6	16300000	0.513275613
6	16500000	0.557972583
6	16700000	0.71489899
6	16900000	0.966666667
6	17100000	0.95530303
6	17300000	0.964393939
6	17500000	0.988636364
6	17700000	1
6	17900000	1
6	18100000	1
6	18300000	1
6	18500000	0.884848485
6	18700000	0.582647908
6	18900000	0.164502165
6	19100000	0.157683983
6	19300000	0.058694084
6	19500000	0.037229437
6	19700000	0.037229437
6	19900000	0.037229437
6	20100000	0.119047619
6	20300000	0.151226551
6	20500000	0.27012987
6	20700000	0.282792208
6	20900000	0.242135642
6	21100000	0.280772006
6	21300000	0.326587302
6	21500000	0.263852814
6	21700000	0.272943723
6	21900000	0.206168831
6	22100000	0.139502165
6	22300000	0.111363636
6	22500000	0.111363636
6	22700000	0.1
6	22900000	0.054545455
6	23100000	0.093939394
6	23300000	0.063636364
6	23500000	0.063636364
6	23700000	0.063636364
6	23900000	0.063636364
6	24100000	0.157575758
6	24300000	0.39527417
6	24500000	0.38997114
6	24700000	0.421284271
6	24900000	0.199963925
6	25100000	0.14541847
6	25300000	0.132431457
6	25500000	0.027272727
6	25700000	0.027272727
6	25900000	0.038636364
6	26100000	0.053787879
6	26300000	0.165620491
6	26500000	0.275721501
6	26700000	0.336327561
6	26900000	0.260064935
6	27100000	0.114862915
6	27300000	0.10995671
6	27500000	0.133044733
6	27700000	0.142135642
6	27900000	0.129148629
6	28100000	0.274963925
6	28300000	0.491450216
6	28500000	0.451948052
6	28700000	0.420382395
6	28900000	0.406746032
6	29100000	0.268253968
6	29300000	0.177344877
6	29500000	0.231890332
6	29700000	0.557359307
6	29900000	0.758874459
6	30100000	0.939393939
6	30300000	1
6	30500000	1
6	30700000	1
6	30900000	1
6	31100000	1
6	31300000	1
6	31500000	1
6	31700000	1
6	31900000	1
6	32100000	1
6	32300000	0.988636364
6	32500000	0.918831169
6	32700000	0.934090909
6	32900000	0.990909091
6	33100000	1
6	33300000	1
6	33500000	1
6	33700000	0.954545455
6	33900000	0.954545455
6	34100000	0.954545455
6	34300000	1
6	34500000	1
6	34700000	1
6	34900000	1
6	35100000	1
6	35300000	1
6	35500000	1
6	35700000	1
6	35900000	1
6	36100000	1
6	36300000	1
6	36500000	1
6	36700000	1
6	36900000	1
6	37100000	1
6	37300000	1
6	37500000	1
6	37700000	1
6	37900000	1
6	38100000	0.954545455
6	38300000	0.904545455
6	38500000	0.876406926
6	38700000	0.737770563
6	38900000	0.636038961
6	39100000	0.112698413
6	39300000	0.104617605
6	39500000	0.115981241
6	39700000	0.128968254
6	39900000	0.1504329
6	40100000	0.14033189
6	40300000	0.104617605
6	40500000	0.234271284
6	40700000	0.606565657
6	40900000	0.749747475
6	41100000	0.798484848
6	41300000	0.798484848
6	41500000	0.853030303
6	41700000	0.954292929
6	41900000	0.964393939
6	42100000	0.990909091
6	42300000	0.990909091
6	42500000	1
6	42700000	1
6	42900000	1
6	43100000	1
6	43300000	1
6	43500000	0.990909091
6	43700000	0.990909091
6	43900000	0.990909091
6	44100000	0.990909091
6	44300000	0.990909091
6	44500000	0.990909091
6	44700000	0.798484848
6	44900000	0.807575758
6	45100000	0.816666667
6	45300000	0.873484848
6	45500000	0.873484848
6	45700000	0.990909091
6	45900000	0.702777778
6	46100000	0.433261183
6	46300000	0.293686869
6	46500000	0.201767677
6	46700000	0.335209235
6	46900000	0.546536797
6	47100000	0.783261183
6	47300000	0.762518038
6	47500000	0.670743146
6	47700000	0.51998557
6	47900000	0.402705628
6	48100000	0.402705628
6	48300000	0.388455988
6	48500000	0.473051948
6	48700000	0.442640693
6	48900000	0.397186147
6	49100000	0.257792208
6	49300000	0.257792208
6	49500000	0.152777778
6	49700000	0.093939394
6	49900000	0.045454545
6	50100000	0.045454545
6	50300000	0.045454545
6	50500000	0.045454545
6	50700000	0
6	50900000	0
6	51100000	0
6	51300000	0
6	51500000	0
6	51700000	0.136363636
6	51900000	0.215151515
6	52100000	0.488564214
6	52300000	0.964393939
6	52500000	0.990909091
6	52700000	0.990909091
6	52900000	0.990909091
6	53100000	0.93989899
6	53300000	0.93989899
6	53500000	0.814935065
6	53700000	0.452741703
6	53900000	0.236868687
6	54100000	0.110353535
6	54300000	0.092171717
6	54500000	0.092171717
6	54700000	0.061868687
6	54900000	0.061868687
6	55100000	0.071969697
6	55300000	0.060606061
6	55500000	0.137229437
6	55700000	0.206421356
6	55900000	0.377994228
6	56100000	0.69033189
6	56300000	0.934632035
6	56500000	0.964935065
6	56700000	0.94978355
6	56900000	0.964935065
6	57100000	0.951948052
6	57300000	0.901587302
6	57500000	0.7
6	57700000	0.7
6	57900000	0.7
6	58100000	0.7
6	58300000	0.7
6	58500000	0.7
6	58700000	0.7
6	58900000	0.7
6	59100000	0.7
6	59300000	0.7
6	59500000	0.7
6	59700000	0.7
6	59900000	0.7
6	60100000	0.7
6	60300000	0.7
6	60500000	0.7
6	60700000	0.01010101
6	60900000	0
6	61100000	0
6	61300000	0
6	61500000	0
6	61700000	0
6	61900000	0
6	62100000	0
6	62300000	0
6	62500000	0
6	62700000	0
6	62900000	0
6	63100000	0
6	63300000	0
6	63500000	0.012987013
6	63700000	0.069805195
6	63900000	0.012987013
6	64100000	0
6	64300000	0
6	64500000	0
6	64700000	0
6	64900000	0
6	65100000	0
6	65300000	0
6	65500000	0
6	65700000	0
6	65900000	0
6	66100000	0
6	66300000	0
6	66500000	0
6	66700000	0
6	66900000	0
6	67100000	0.01010101
6	67300000	0.01010101
6	67500000	0
6	67700000	0.012987013
6	67900000	0
6	68100000	0
6	68300000	0
6	68500000	0.01010101
6	68700000	0.01010101
6	68900000	0.01010101
6	69100000	0.01010101
6	69300000	0.01010101
6	69500000	0
6	69700000	0
6	69900000	0
6	70100000	0
6	70300000	0.082828283
6	70500000	0.295670996
6	70700000	0.522150072
6	70900000	0.565692641
6	71100000	0.758225108
6	71300000	0.849134199
6	71500000	0.860497835
6	71700000	0.8251443
6	71900000	0.734235209
6	72100000	0.702056277
6	72300000	0.760750361
6	72500000	0.817568543
6	72700000	0.817568543
6	72900000	0.817568543
6	73100000	0.839033189
6	73300000	0.860497835
6	73500000	0.860497835
6	73700000	0.795851371
6	73900000	0.694227994
6	74100000	0.585137085
6	74300000	0.585137085
6	74500000	0.576046176
6	74700000	0.56468254
6	74900000	0.56468254
6	75100000	0.536399711
6	75300000	0.546753247
6	75500000	0.561904762
6	75700000	0.573268398
6	75900000	0.427453102
6	76100000	0.355735931
6	76300000	0.327597403
6	76500000	0.299458874
6	76700000	0.299458874
6	76900000	0.289357864
6	77100000	0.289357864
6	77300000	0.312445887
6	77500000	0.312445887
6	77700000	0.302344877
6	77900000	0.293253968
6	78100000	0.281890332
6	78300000	0.317496392
6	78500000	0.369877345
6	78700000	0.369877345
6	78900000	0.352561328
6	79100000	0.298773449
6	79300000	0.275685426
6	79500000	0.275685426
6	79700000	0.275685426
6	79900000	0.275685426
6	80100000	0.294877345
6	80300000	0.327705628
6	80500000	0.341594517
6	80700000	0.313455988
6	80900000	0.253860029
6	81100000	0.253860029
6	81300000	0.253860029
6	81500000	0.253860029
6	81700000	0.253860029
6	81900000	0.332756133
6	82100000	0.473160173
6	82300000	0.473160173
6	82500000	0.473160173
6	82700000	0.491341991
6	82900000	0.511904762
6	83100000	0.481601732
6	83300000	0.481601732
6	83500000	0.472510823
6	83700000	0.478571429
6	83900000	0.435281385
6	84100000	0.423917749
6	84300000	0.433008658
6	84500000	0.588672439
6	84700000	0.680844156
6	84900000	0.711147186
6	85100000	0.805050505
6	85300000	0.977272727
6	85500000	0.950757576
6	85700000	0.849747475
6	85900000	0.763780664
6	86100000	0.52492785
6	86300000	0.421645022
6	86500000	0.330735931
6	86700000	0.330735931
6	86900000	0.340836941
6	87100000	0.524531025
6	87300000	0.606096681
6	87500000	0.712157287
6	87700000	0.741450216
6	87900000	0.58968254
6	88100000	0.434018759
6	88300000	0.248917749
6	88500000	0.338203463
6	88700000	0.338203463
6	88900000	0.338203463
6	89100000	0.3495671
6	89300000	0.370382395
6	89500000	0.278463203
6	89700000	0.289718615
6	89900000	0.356277056
6	90100000	0.26969697
6	90300000	0.270707071
6	90500000	0.01010101
6	90700000	0
6	90900000	0
6	91100000	0
6	91300000	0
6	91500000	0
6	91700000	0
6	91900000	0
6	92100000	0
6	92300000	0
6	92500000	0
6	92700000	0.011363636
6	92900000	0
6	93100000	0
6	93300000	0
6	93500000	0
6	93700000	0
6	93900000	0
6	94100000	0
6	94300000	0
6	94500000	0
6	94700000	0
6	94900000	0
6	95100000	0
6	95300000	0
6	95500000	0
6	95700000	0
6	95900000	0
6	96100000	0
